150	150	0.015625	0	0	0	0	0	0.984375	0	0
150	151	1.71661377e-05	0.000631332397	0.000667572021	0.0143089294	0.00150680542	0.0393486023	0.000174999237	0.0504083633	0.89293623
150	152	0	0.000213623047	0.000122070312	0.0152893066	0.000122070312	0.0133361816	2.28881836e-05	0.0229034424	0.947990417
150	153	4.57763672e-05	0.000816345215	0.0009765625	0.0137863159	0.00244140625	0.0518722534	0.00030708313	0.059261322	0.870492935
150	154	0	0.000274658203	0.00048828125	0.0148620605	0.000244140625	0.0170593262	0.000549316406	0.0599365234	0.906585693
150	155	0.000549316406	0	0.0150756836	0	0.0204467773	0	0.0204467773	0.943481445	0
150	156	3.43322754e-05	0.0009765625	0.000709533691	0.0139045715	0.001953125	0.0617332458	0.000258684158	0.0489516258	0.871478319
150	157	0.000123023987	0.000172615051	0.00808525085	0.00724411011	0.00813865662	0.0104866028	0.00807952881	0.510959625	0.446710587
150	158	3.24249268e-05	0.000354766846	0.00808334351	0.00715446472	0.00321578979	0.0221538544	0.00297117233	0.511857033	0.444177151
150	159	0.000100374222	0.000311136246	0.00431585312	0.0108976364	0.00451231003	0.0192461014	0.00365972519	0.282239914	0.674716949
150	160	6.88433647e-05	0.000680863857	0.00250971317	0.0123655796	0.00312435627	0.0427110195	0.00193679333	0.165857315	0.770745516
151	151	0.0415039062	0	0	0	0	0	0.958496094	0	0
151	152	1.47819519e-05	0.000552654266	0.000794410706	0.0401420593	0.00039768219	0.0127067566	0.000327825546	0.0572037697	0.88786006
151	153	0.000807285309	0.00170260668	0.0111455917	0.0278484225	0.011797905	0.0408679843	0.0102873445	0.256236911	0.639305949
151	154	2.38418579e-05	0.000707387924	0.00170707703	0.0390655994	0.00114250183	0.0157043934	0.000357151031	0.0699071884	0.871384859
151	155	8.65459442e-05	0.000782608986	0.00287103653	0.0377637148	0.00312280655	0.0170041323	0.000911593437	0.102786303	0.834671259
151	156	0.000672340393	0.00211176276	0.00907897949	0.0296408236	0.0130462646	0.0488668978	0.00785717368	0.223356545	0.665369213
151	157	6.64591789e-05	0.000741630793	0.00226652622	0.0384292901	0.00148642063	0.0166263878	0.0012883842	0.0863311887	0.852763712
151	158	3.0040741e-05	0.00103896856	0.00187397003	0.0385609269	0.00103855133	0.0236492753	0.000576764345	0.0815243125	0.85170719
151	159	0.00119972229	0	0.040304184	0	0.0229701996	0	0.0229701996	0.912555695	0
151	160	0.00267865509	0.00039486587	0.0212063342	0.0172240511	0.0345851928	0.00892636925	0.0346827097	0.496264152	0.38403767
152	152	0.013671875	0	0	0	0	0	0.986328125	0	0
152	153	2.02655792e-05	0.000734090805	0.000524044037	0.0123934746	0.00118398666	0.0532374382	0.000373363495	0.0494670868	0.88206625
152	154	1.52587891e-05	0.000225067139	0.00131225586	0.0121192932	0.000640869141	0.0166969299	0.000316619873	0.0549697876	0.913703918
